"time","x_coords","y_coords","s","dis","dir","event","nflId","displayName","jerseyNumber","team","frame.id","gameId","playId"
"2017-09-08T01:28:56Z",66.29,29.82,0.01,0,271.72,NA,2506340,"Alex Smith",11,"away",1,2017090700,1274
"2017-09-08T01:28:57Z",66.29,29.82,0.01,0,271.25,NA,2506340,"Alex Smith",11,"away",2,2017090700,1274
"2017-09-08T01:28:57Z",66.29,29.82,0.01,0,271.46,NA,2506340,"Alex Smith",11,"away",3,2017090700,1274
"2017-09-08T01:28:57Z",66.28,29.82,0.01,0,272.16,NA,2506340,"Alex Smith",11,"away",4,2017090700,1274
"2017-09-08T01:28:57Z",66.28,29.82,0.01,0,272.85,NA,2506340,"Alex Smith",11,"away",5,2017090700,1274
"2017-09-08T01:28:57Z",66.28,29.82,0.01,0,273.06,NA,2506340,"Alex Smith",11,"away",6,2017090700,1274
"2017-09-08T01:28:57Z",66.28,29.82,0,0,273.84,NA,2506340,"Alex Smith",11,"away",7,2017090700,1274
"2017-09-08T01:28:57Z",66.28,29.82,0,0,88.63,NA,2506340,"Alex Smith",11,"away",8,2017090700,1274
"2017-09-08T01:28:57Z",66.28,29.82,0.02,0,88.4,NA,2506340,"Alex Smith",11,"away",9,2017090700,1274
"2017-09-08T01:28:57Z",66.27,29.82,0.1,0,87.9,NA,2506340,"Alex Smith",11,"away",10,2017090700,1274
"2017-09-08T01:28:57Z",66.27,29.82,0.33,0,87.68,NA,2506340,"Alex Smith",11,"away",11,2017090700,1274
"2017-09-08T01:28:58Z",66.27,29.82,0.61,0,87.89,NA,2506340,"Alex Smith",11,"away",12,2017090700,1274
"2017-09-08T01:28:58Z",66.27,29.82,0.87,0,88.22,NA,2506340,"Alex Smith",11,"away",13,2017090700,1274
"2017-09-08T01:28:58Z",66.28,29.82,1.09,0,88.35,NA,2506340,"Alex Smith",11,"away",14,2017090700,1274
"2017-09-08T01:28:58Z",66.28,29.82,1.29,0,88.44,"ball_snap",2506340,"Alex Smith",11,"away",15,2017090700,1274
"2017-09-08T01:28:58Z",66.29,29.82,1.51,0.01,88.56,NA,2506340,"Alex Smith",11,"away",16,2017090700,1274
"2017-09-08T01:28:58Z",66.3,29.82,1.73,0.01,88.6,NA,2506340,"Alex Smith",11,"away",17,2017090700,1274
"2017-09-08T01:28:58Z",66.32,29.82,1.96,0.02,88.35,NA,2506340,"Alex Smith",11,"away",18,2017090700,1274
"2017-09-08T01:28:58Z",66.47,29.83,2.2,0.14,87.92,NA,2506340,"Alex Smith",11,"away",19,2017090700,1274
"2017-09-08T01:28:58Z",66.88,29.85,2.45,0.41,87.23,NA,2506340,"Alex Smith",11,"away",20,2017090700,1274
"2017-09-08T01:28:58Z",67.39,29.86,2.71,0.51,86.41,NA,2506340,"Alex Smith",11,"away",21,2017090700,1274
"2017-09-08T01:28:59Z",67.84,29.87,2.96,0.46,85.26,NA,2506340,"Alex Smith",11,"away",22,2017090700,1274
"2017-09-08T01:28:59Z",68.24,29.88,3.21,0.39,83.7,NA,2506340,"Alex Smith",11,"away",23,2017090700,1274
"2017-09-08T01:28:59Z",68.61,29.89,3.44,0.37,81.86,NA,2506340,"Alex Smith",11,"away",24,2017090700,1274
"2017-09-08T01:28:59Z",68.99,29.89,3.66,0.39,79.8,NA,2506340,"Alex Smith",11,"away",25,2017090700,1274
"2017-09-08T01:28:59Z",69.39,29.9,3.87,0.4,77.32,NA,2506340,"Alex Smith",11,"away",26,2017090700,1274
"2017-09-08T01:28:59Z",69.8,29.93,4.07,0.41,74.7,NA,2506340,"Alex Smith",11,"away",27,2017090700,1274
"2017-09-08T01:28:59Z",70.23,29.97,4.19,0.43,71.48,NA,2506340,"Alex Smith",11,"away",28,2017090700,1274
"2017-09-08T01:28:59Z",70.68,30.04,4.18,0.46,67.59,NA,2506340,"Alex Smith",11,"away",29,2017090700,1274
"2017-09-08T01:28:59Z",71.14,30.13,4.11,0.46,62.87,NA,2506340,"Alex Smith",11,"away",30,2017090700,1274
"2017-09-08T01:28:59Z",71.59,30.26,4.07,0.47,57.62,NA,2506340,"Alex Smith",11,"away",31,2017090700,1274
