"time","x_coords","y_coords","s","dis","dir","event","nflId","displayName","jerseyNumber","team","frame.id","gameId","playId"
"2017-09-08T01:19:11Z",68.36,22.17,1.49,0.15,226.95,NA,496723,"Eric Berry",29,"away",1,2017090700,1025
"2017-09-08T01:19:11Z",68.26,22.05,1.46,0.15,228.12,NA,496723,"Eric Berry",29,"away",2,2017090700,1025
"2017-09-08T01:19:11Z",68.16,21.94,1.44,0.15,229.45,NA,496723,"Eric Berry",29,"away",3,2017090700,1025
"2017-09-08T01:19:11Z",68.06,21.85,1.43,0.14,230.89,NA,496723,"Eric Berry",29,"away",4,2017090700,1025
"2017-09-08T01:19:11Z",67.95,21.76,1.41,0.13,232.78,NA,496723,"Eric Berry",29,"away",5,2017090700,1025
"2017-09-08T01:19:11Z",67.85,21.69,1.4,0.13,235.2,NA,496723,"Eric Berry",29,"away",6,2017090700,1025
"2017-09-08T01:19:11Z",67.73,21.62,1.38,0.13,237.31,NA,496723,"Eric Berry",29,"away",7,2017090700,1025
"2017-09-08T01:19:11Z",67.61,21.56,1.38,0.13,239.19,NA,496723,"Eric Berry",29,"away",8,2017090700,1025
"2017-09-08T01:19:11Z",67.49,21.51,1.38,0.14,241.38,NA,496723,"Eric Berry",29,"away",9,2017090700,1025
"2017-09-08T01:19:12Z",67.35,21.46,1.4,0.14,243.93,NA,496723,"Eric Berry",29,"away",10,2017090700,1025
"2017-09-08T01:19:12Z",67.22,21.4,1.42,0.14,247.02,NA,496723,"Eric Berry",29,"away",11,2017090700,1025
"2017-09-08T01:19:12Z",67.09,21.35,1.45,0.14,249.93,NA,496723,"Eric Berry",29,"away",12,2017090700,1025
"2017-09-08T01:19:12Z",66.95,21.3,1.49,0.15,252.66,NA,496723,"Eric Berry",29,"away",13,2017090700,1025
"2017-09-08T01:19:12Z",66.81,21.25,1.54,0.15,255.26,NA,496723,"Eric Berry",29,"away",14,2017090700,1025
"2017-09-08T01:19:12Z",66.68,21.22,1.6,0.14,257.75,"ball_snap",496723,"Eric Berry",29,"away",15,2017090700,1025
"2017-09-08T01:19:12Z",66.55,21.17,1.66,0.14,260.17,NA,496723,"Eric Berry",29,"away",16,2017090700,1025
"2017-09-08T01:19:12Z",66.41,21.13,1.74,0.14,261.83,NA,496723,"Eric Berry",29,"away",17,2017090700,1025
"2017-09-08T01:19:12Z",66.26,21.09,1.82,0.16,263.31,NA,496723,"Eric Berry",29,"away",18,2017090700,1025
"2017-09-08T01:19:12Z",66.09,21.06,1.91,0.17,264.9,NA,496723,"Eric Berry",29,"away",19,2017090700,1025
"2017-09-08T01:19:13Z",65.91,21.05,2.01,0.18,266.37,NA,496723,"Eric Berry",29,"away",20,2017090700,1025
"2017-09-08T01:19:13Z",65.71,21.04,2.1,0.2,267.44,NA,496723,"Eric Berry",29,"away",21,2017090700,1025
"2017-09-08T01:19:13Z",65.5,21.05,2.2,0.22,268.27,NA,496723,"Eric Berry",29,"away",22,2017090700,1025
"2017-09-08T01:19:13Z",65.27,21.06,2.3,0.23,268.9,NA,496723,"Eric Berry",29,"away",23,2017090700,1025
"2017-09-08T01:19:13Z",65.03,21.07,2.41,0.24,269.33,NA,496723,"Eric Berry",29,"away",24,2017090700,1025
"2017-09-08T01:19:13Z",64.79,21.1,2.53,0.25,269.83,NA,496723,"Eric Berry",29,"away",25,2017090700,1025
"2017-09-08T01:19:13Z",64.52,21.12,2.64,0.27,270.35,NA,496723,"Eric Berry",29,"away",26,2017090700,1025
"2017-09-08T01:19:13Z",64.23,21.13,2.74,0.29,270.62,NA,496723,"Eric Berry",29,"away",27,2017090700,1025
"2017-09-08T01:19:13Z",63.92,21.15,2.85,0.3,270.48,NA,496723,"Eric Berry",29,"away",28,2017090700,1025
"2017-09-08T01:19:13Z",63.61,21.17,2.95,0.31,269.8,NA,496723,"Eric Berry",29,"away",29,2017090700,1025
"2017-09-08T01:19:14Z",63.31,21.18,3.03,0.31,268.77,NA,496723,"Eric Berry",29,"away",30,2017090700,1025
"2017-09-08T01:19:14Z",62.99,21.18,3.11,0.31,267.45,NA,496723,"Eric Berry",29,"away",31,2017090700,1025
"2017-09-08T01:19:14Z",62.67,21.17,3.2,0.32,266.12,NA,496723,"Eric Berry",29,"away",32,2017090700,1025
"2017-09-08T01:19:14Z",62.34,21.16,3.28,0.33,264.72,NA,496723,"Eric Berry",29,"away",33,2017090700,1025
"2017-09-08T01:19:14Z",62,21.16,3.37,0.34,263.33,NA,496723,"Eric Berry",29,"away",34,2017090700,1025
"2017-09-08T01:19:14Z",61.66,21.16,3.43,0.34,262.25,NA,496723,"Eric Berry",29,"away",35,2017090700,1025
"2017-09-08T01:19:14Z",61.32,21.14,3.47,0.34,261.08,NA,496723,"Eric Berry",29,"away",36,2017090700,1025
"2017-09-08T01:19:14Z",60.97,21.1,3.52,0.36,259.8,NA,496723,"Eric Berry",29,"away",37,2017090700,1025
"2017-09-08T01:19:14Z",60.61,21.03,3.57,0.37,259.01,NA,496723,"Eric Berry",29,"away",38,2017090700,1025
"2017-09-08T01:19:14Z",60.26,20.93,3.62,0.37,258.67,NA,496723,"Eric Berry",29,"away",39,2017090700,1025
"2017-09-08T01:19:15Z",59.9,20.8,3.66,0.38,258.87,NA,496723,"Eric Berry",29,"away",40,2017090700,1025
"2017-09-08T01:19:15Z",59.53,20.67,3.69,0.39,259.59,NA,496723,"Eric Berry",29,"away",41,2017090700,1025
"2017-09-08T01:19:15Z",59.15,20.53,3.71,0.4,260.95,NA,496723,"Eric Berry",29,"away",42,2017090700,1025
"2017-09-08T01:19:15Z",58.76,20.4,3.72,0.41,262.55,NA,496723,"Eric Berry",29,"away",43,2017090700,1025
"2017-09-08T01:19:15Z",58.41,20.29,3.73,0.37,264.48,NA,496723,"Eric Berry",29,"away",44,2017090700,1025
"2017-09-08T01:19:15Z",58.06,20.16,3.72,0.37,266.59,NA,496723,"Eric Berry",29,"away",45,2017090700,1025
"2017-09-08T01:19:15Z",57.7,20.03,3.7,0.39,269.31,NA,496723,"Eric Berry",29,"away",46,2017090700,1025
"2017-09-08T01:19:15Z",57.31,19.95,3.68,0.4,272.95,NA,496723,"Eric Berry",29,"away",47,2017090700,1025
"2017-09-08T01:19:15Z",56.92,19.9,3.68,0.39,277.19,NA,496723,"Eric Berry",29,"away",48,2017090700,1025
"2017-09-08T01:19:15Z",56.53,19.91,3.67,0.39,281.78,NA,496723,"Eric Berry",29,"away",49,2017090700,1025
"2017-09-08T01:19:16Z",56.13,19.97,3.66,0.4,286.48,"pass_forward",496723,"Eric Berry",29,"away",50,2017090700,1025
"2017-09-08T01:19:16Z",55.74,20.11,3.64,0.42,291.42,NA,496723,"Eric Berry",29,"away",51,2017090700,1025
"2017-09-08T01:19:16Z",55.35,20.29,3.62,0.43,296.58,NA,496723,"Eric Berry",29,"away",52,2017090700,1025
"2017-09-08T01:19:16Z",54.98,20.51,3.6,0.43,301.59,NA,496723,"Eric Berry",29,"away",53,2017090700,1025
"2017-09-08T01:19:16Z",54.64,20.75,3.56,0.41,306.8,NA,496723,"Eric Berry",29,"away",54,2017090700,1025
"2017-09-08T01:19:16Z",54.31,21.02,3.52,0.43,312.27,NA,496723,"Eric Berry",29,"away",55,2017090700,1025
"2017-09-08T01:19:16Z",54,21.37,3.44,0.47,317.67,NA,496723,"Eric Berry",29,"away",56,2017090700,1025
"2017-09-08T01:19:16Z",53.69,21.75,3.37,0.49,323.06,NA,496723,"Eric Berry",29,"away",57,2017090700,1025
"2017-09-08T01:19:16Z",53.44,22.15,3.3,0.47,328.44,NA,496723,"Eric Berry",29,"away",58,2017090700,1025
"2017-09-08T01:19:16Z",53.22,22.53,3.19,0.45,334.01,NA,496723,"Eric Berry",29,"away",59,2017090700,1025
"2017-09-08T01:19:17Z",53.05,22.92,3.04,0.42,339.83,NA,496723,"Eric Berry",29,"away",60,2017090700,1025
"2017-09-08T01:19:17Z",52.94,23.31,2.89,0.41,345.94,NA,496723,"Eric Berry",29,"away",61,2017090700,1025
"2017-09-08T01:19:17Z",52.89,23.68,2.7,0.37,352.17,"pass_arrived",496723,"Eric Berry",29,"away",62,2017090700,1025
"2017-09-08T01:19:17Z",52.94,24,2.54,0.32,358.82,NA,496723,"Eric Berry",29,"away",63,2017090700,1025
"2017-09-08T01:19:17Z",53.02,24.29,2.35,0.3,6.12,"pass_outcome_caught",496723,"Eric Berry",29,"away",64,2017090700,1025
"2017-09-08T01:19:17Z",53.14,24.53,2.16,0.27,14.35,NA,496723,"Eric Berry",29,"away",65,2017090700,1025
"2017-09-08T01:19:17Z",53.28,24.75,2.01,0.26,23.77,NA,496723,"Eric Berry",29,"away",66,2017090700,1025
"2017-09-08T01:19:17Z",53.42,24.96,1.89,0.26,33.83,NA,496723,"Eric Berry",29,"away",67,2017090700,1025
"2017-09-08T01:19:17Z",53.62,25.12,1.82,0.26,44.62,NA,496723,"Eric Berry",29,"away",68,2017090700,1025
"2017-09-08T01:19:17Z",53.85,25.25,1.78,0.27,54.46,NA,496723,"Eric Berry",29,"away",69,2017090700,1025
"2017-09-08T01:19:18Z",54.09,25.33,1.75,0.25,64.27,"first_contact",496723,"Eric Berry",29,"away",70,2017090700,1025
"2017-09-08T01:19:18Z",54.32,25.32,1.74,0.23,73.45,NA,496723,"Eric Berry",29,"away",71,2017090700,1025
"2017-09-08T01:19:18Z",54.54,25.31,1.74,0.23,81.82,NA,496723,"Eric Berry",29,"away",72,2017090700,1025
"2017-09-08T01:19:18Z",54.76,25.22,1.77,0.23,89.4,NA,496723,"Eric Berry",29,"away",73,2017090700,1025
"2017-09-08T01:19:18Z",54.96,25.12,1.8,0.22,94.93,NA,496723,"Eric Berry",29,"away",74,2017090700,1025
"2017-09-08T01:19:18Z",55.14,25.05,1.84,0.2,99.24,NA,496723,"Eric Berry",29,"away",75,2017090700,1025
"2017-09-08T01:19:18Z",55.33,24.96,1.88,0.2,102.67,NA,496723,"Eric Berry",29,"away",76,2017090700,1025
"2017-09-08T01:19:18Z",55.51,24.86,1.89,0.21,105.14,"tackle",496723,"Eric Berry",29,"away",77,2017090700,1025
"2017-09-08T01:19:18Z",55.65,24.78,1.88,0.16,107.05,NA,496723,"Eric Berry",29,"away",78,2017090700,1025
"2017-09-08T01:19:18Z",55.77,24.68,1.86,0.15,108.75,NA,496723,"Eric Berry",29,"away",79,2017090700,1025
"2017-09-08T01:19:19Z",55.88,24.57,1.83,0.16,108.8,NA,496723,"Eric Berry",29,"away",80,2017090700,1025
"2017-09-08T01:19:19Z",56.03,24.44,1.8,0.2,108.47,NA,496723,"Eric Berry",29,"away",81,2017090700,1025
"2017-09-08T01:19:19Z",56.2,24.32,1.77,0.21,106.74,NA,496723,"Eric Berry",29,"away",82,2017090700,1025
"2017-09-08T01:19:19Z",56.37,24.25,1.74,0.19,104.84,NA,496723,"Eric Berry",29,"away",83,2017090700,1025
"2017-09-08T01:19:19Z",56.54,24.22,1.71,0.17,103.12,NA,496723,"Eric Berry",29,"away",84,2017090700,1025
"2017-09-08T01:19:19Z",56.72,24.22,1.68,0.18,101.15,NA,496723,"Eric Berry",29,"away",85,2017090700,1025
"2017-09-08T01:19:19Z",56.9,24.24,1.65,0.18,99,NA,496723,"Eric Berry",29,"away",86,2017090700,1025
"2017-09-08T01:19:19Z",57.08,24.26,1.64,0.18,97.11,NA,496723,"Eric Berry",29,"away",87,2017090700,1025
"2017-09-08T01:19:11Z",80.7,32.64,0.37,0.04,100.04,NA,2495493,"Justin Houston",50,"away",1,2017090700,1025
"2017-09-08T01:19:11Z",80.75,32.64,0.36,0.05,97.14,NA,2495493,"Justin Houston",50,"away",2,2017090700,1025
"2017-09-08T01:19:11Z",80.8,32.63,0.34,0.05,94.56,NA,2495493,"Justin Houston",50,"away",3,2017090700,1025
"2017-09-08T01:19:11Z",80.85,32.63,0.32,0.05,93.69,NA,2495493,"Justin Houston",50,"away",4,2017090700,1025
"2017-09-08T01:19:11Z",80.88,32.63,0.32,0.04,94.82,NA,2495493,"Justin Houston",50,"away",5,2017090700,1025
"2017-09-08T01:19:11Z",80.91,32.63,0.31,0.02,97.11,NA,2495493,"Justin Houston",50,"away",6,2017090700,1025
