"time","x_coords","y_coords","s","dis","dir","event","nflId","displayName","jerseyNumber","team","frame.id","gameId","playId"
"2017-09-08T03:00:55Z",63.39,23.87,1.26,0.14,224.74,NA,496723,"Eric Berry",29,"away",1,2017090700,3081
"2017-09-08T03:00:55Z",63.29,23.78,1.22,0.13,225.03,NA,496723,"Eric Berry",29,"away",2,2017090700,3081
"2017-09-08T03:00:56Z",63.2,23.69,1.17,0.13,225.64,NA,496723,"Eric Berry",29,"away",3,2017090700,3081
"2017-09-08T03:00:56Z",63.12,23.6,1.11,0.13,226.41,NA,496723,"Eric Berry",29,"away",4,2017090700,3081
"2017-09-08T03:00:56Z",63.02,23.53,1.04,0.12,226.77,NA,496723,"Eric Berry",29,"away",5,2017090700,3081
"2017-09-08T03:00:56Z",62.93,23.47,0.97,0.11,227.16,NA,496723,"Eric Berry",29,"away",6,2017090700,3081
"2017-09-08T03:00:56Z",62.84,23.41,0.9,0.1,227.67,NA,496723,"Eric Berry",29,"away",7,2017090700,3081
"2017-09-08T03:00:56Z",62.76,23.34,0.81,0.11,227.78,NA,496723,"Eric Berry",29,"away",8,2017090700,3081
"2017-09-08T03:00:56Z",62.69,23.28,0.73,0.09,227.83,"line_set",496723,"Eric Berry",29,"away",9,2017090700,3081
"2017-09-08T03:00:56Z",62.64,23.22,0.65,0.08,227.88,NA,496723,"Eric Berry",29,"away",10,2017090700,3081
"2017-09-08T03:00:56Z",62.59,23.17,0.57,0.07,227.63,NA,496723,"Eric Berry",29,"away",11,2017090700,3081
"2017-09-08T03:00:56Z",62.57,23.13,0.49,0.05,227.66,NA,496723,"Eric Berry",29,"away",12,2017090700,3081
"2017-09-08T03:00:57Z",62.55,23.09,0.42,0.04,228.27,NA,496723,"Eric Berry",29,"away",13,2017090700,3081
"2017-09-08T03:00:57Z",62.54,23.06,0.35,0.04,227.57,NA,496723,"Eric Berry",29,"away",14,2017090700,3081
"2017-09-08T03:00:57Z",62.53,23.05,0.28,0.02,225.32,"ball_snap",496723,"Eric Berry",29,"away",15,2017090700,3081
"2017-09-08T03:00:57Z",62.52,23.04,0.22,0.01,222.73,NA,496723,"Eric Berry",29,"away",16,2017090700,3081
"2017-09-08T03:00:57Z",62.52,23.06,0.16,0.01,220.99,NA,496723,"Eric Berry",29,"away",17,2017090700,3081
"2017-09-08T03:00:57Z",62.52,23.07,0.1,0.02,216.1,NA,496723,"Eric Berry",29,"away",18,2017090700,3081
"2017-09-08T03:00:57Z",62.53,23.08,0.06,0.01,207.45,NA,496723,"Eric Berry",29,"away",19,2017090700,3081
