"time","x_coords","y_coords","s","dis","dir","event","nflId","displayName","jerseyNumber","team","frame.id","gameId","playId"
"2017-09-08T01:12:03Z",77.72,24.21,0.01,0,21.8,NA,2506340,"Alex Smith",11,"away",1,2017090700,870
"2017-09-08T01:12:03Z",77.72,24.21,0.01,0,34.49,NA,2506340,"Alex Smith",11,"away",2,2017090700,870
"2017-09-08T01:12:03Z",77.72,24.21,0.01,0,48.16,NA,2506340,"Alex Smith",11,"away",3,2017090700,870
"2017-09-08T01:12:03Z",77.72,24.21,0.01,0,61.15,NA,2506340,"Alex Smith",11,"away",4,2017090700,870
"2017-09-08T01:12:03Z",77.72,24.21,0.01,0,72.4,NA,2506340,"Alex Smith",11,"away",5,2017090700,870
"2017-09-08T01:12:03Z",77.73,24.21,0.01,0,82.09,NA,2506340,"Alex Smith",11,"away",6,2017090700,870
"2017-09-08T01:12:03Z",77.73,24.21,0.01,0,91.1,NA,2506340,"Alex Smith",11,"away",7,2017090700,870
"2017-09-08T01:12:03Z",77.73,24.21,0.01,0,101,NA,2506340,"Alex Smith",11,"away",8,2017090700,870
"2017-09-08T01:12:04Z",77.73,24.21,0.01,0,115.36,NA,2506340,"Alex Smith",11,"away",9,2017090700,870
"2017-09-08T01:12:04Z",77.74,24.21,0.01,0,143.02,NA,2506340,"Alex Smith",11,"away",10,2017090700,870
"2017-09-08T01:12:04Z",77.74,24.21,0.01,0,207.63,NA,2506340,"Alex Smith",11,"away",11,2017090700,870
"2017-09-08T01:12:04Z",77.74,24.2,0.03,0,258.49,NA,2506340,"Alex Smith",11,"away",12,2017090700,870
"2017-09-08T01:12:04Z",77.74,24.2,0.16,0,269.11,NA,2506340,"Alex Smith",11,"away",13,2017090700,870
"2017-09-08T01:12:04Z",77.74,24.2,0.4,0,271.21,NA,2506340,"Alex Smith",11,"away",14,2017090700,870
"2017-09-08T01:12:04Z",77.74,24.2,0.64,0,271.99,"ball_snap",2506340,"Alex Smith",11,"away",15,2017090700,870
"2017-09-08T01:12:04Z",77.74,24.2,0.83,0,272.19,NA,2506340,"Alex Smith",11,"away",16,2017090700,870
"2017-09-08T01:12:04Z",77.74,24.2,0.96,0,272.1,NA,2506340,"Alex Smith",11,"away",17,2017090700,870
"2017-09-08T01:12:04Z",77.73,24.2,1.07,0,271.82,NA,2506340,"Alex Smith",11,"away",18,2017090700,870
"2017-09-08T01:12:05Z",77.73,24.2,1.16,0.01,271.46,NA,2506340,"Alex Smith",11,"away",19,2017090700,870
"2017-09-08T01:12:05Z",77.71,24.2,1.24,0.01,271.13,NA,2506340,"Alex Smith",11,"away",20,2017090700,870
"2017-09-08T01:12:05Z",77.66,24.2,1.31,0.05,270.72,NA,2506340,"Alex Smith",11,"away",21,2017090700,870
"2017-09-08T01:12:05Z",77.44,24.2,1.37,0.23,270.12,NA,2506340,"Alex Smith",11,"away",22,2017090700,870
"2017-09-08T01:12:05Z",77.01,24.22,1.42,0.43,269.42,NA,2506340,"Alex Smith",11,"away",23,2017090700,870
"2017-09-08T01:12:05Z",76.58,24.25,1.45,0.43,268.79,NA,2506340,"Alex Smith",11,"away",24,2017090700,870
"2017-09-08T01:12:05Z",76.24,24.26,1.45,0.34,268.09,NA,2506340,"Alex Smith",11,"away",25,2017090700,870
"2017-09-08T01:12:05Z",76,24.27,1.44,0.24,267.26,NA,2506340,"Alex Smith",11,"away",26,2017090700,870
"2017-09-08T01:12:05Z",75.81,24.27,1.43,0.19,266.54,NA,2506340,"Alex Smith",11,"away",27,2017090700,870
"2017-09-08T01:12:05Z",75.65,24.26,1.4,0.16,265.91,NA,2506340,"Alex Smith",11,"away",28,2017090700,870
"2017-09-08T01:12:06Z",75.5,24.25,1.37,0.15,265.32,NA,2506340,"Alex Smith",11,"away",29,2017090700,870
"2017-09-08T01:12:06Z",75.37,24.23,1.31,0.13,264.78,NA,2506340,"Alex Smith",11,"away",30,2017090700,870
"2017-09-08T01:12:06Z",75.27,24.21,1.14,0.11,263.64,NA,2506340,"Alex Smith",11,"away",31,2017090700,870
"2017-09-08T01:12:06Z",75.18,24.18,0.87,0.09,260.7,NA,2506340,"Alex Smith",11,"away",32,2017090700,870
"2017-09-08T01:12:06Z",75.14,24.15,0.6,0.05,254.77,NA,2506340,"Alex Smith",11,"away",33,2017090700,870
"2017-09-08T01:12:06Z",75.13,24.11,0.39,0.03,244.18,NA,2506340,"Alex Smith",11,"away",34,2017090700,870
"2017-09-08T01:12:06Z",75.14,24.07,0.24,0.04,225.39,NA,2506340,"Alex Smith",11,"away",35,2017090700,870
"2017-09-08T01:12:06Z",75.17,24.04,0.17,0.04,189.24,NA,2506340,"Alex Smith",11,"away",36,2017090700,870
"2017-09-08T01:12:06Z",75.21,24.02,0.18,0.05,143.87,NA,2506340,"Alex Smith",11,"away",37,2017090700,870
"2017-09-08T01:12:06Z",75.26,24,0.25,0.06,117.01,NA,2506340,"Alex Smith",11,"away",38,2017090700,870
"2017-09-08T01:12:07Z",75.32,23.98,0.33,0.06,102.18,NA,2506340,"Alex Smith",11,"away",39,2017090700,870
"2017-09-08T01:12:07Z",75.4,23.98,0.43,0.07,92.56,NA,2506340,"Alex Smith",11,"away",40,2017090700,870
"2017-09-08T01:12:07Z",75.47,23.97,0.52,0.08,85.42,NA,2506340,"Alex Smith",11,"away",41,2017090700,870
"2017-09-08T01:12:07Z",75.55,23.97,0.59,0.07,80.15,NA,2506340,"Alex Smith",11,"away",42,2017090700,870
"2017-09-08T01:12:07Z",75.62,23.97,0.66,0.08,75.35,"pass_forward",2506340,"Alex Smith",11,"away",43,2017090700,870
"2017-09-08T01:12:07Z",75.7,23.98,0.73,0.08,70.5,NA,2506340,"Alex Smith",11,"away",44,2017090700,870
"2017-09-08T01:12:07Z",75.77,23.99,0.81,0.07,66.5,NA,2506340,"Alex Smith",11,"away",45,2017090700,870
"2017-09-08T01:12:07Z",75.83,24.02,0.89,0.07,63.15,NA,2506340,"Alex Smith",11,"away",46,2017090700,870
"2017-09-08T01:12:07Z",75.89,24.05,0.97,0.07,60.38,NA,2506340,"Alex Smith",11,"away",47,2017090700,870
"2017-09-08T01:12:07Z",75.96,24.11,1.05,0.09,58.17,NA,2506340,"Alex Smith",11,"away",48,2017090700,870
"2017-09-08T01:12:08Z",76.03,24.17,1.13,0.1,56.31,"pass_arrived",2506340,"Alex Smith",11,"away",49,2017090700,870
"2017-09-08T01:12:08Z",76.11,24.25,1.22,0.11,54.97,"pass_outcome_caught",2506340,"Alex Smith",11,"away",50,2017090700,870
"2017-09-08T01:12:08Z",76.19,24.33,1.32,0.11,54.06,NA,2506340,"Alex Smith",11,"away",51,2017090700,870
"2017-09-08T01:12:08Z",76.28,24.41,1.42,0.12,53.52,NA,2506340,"Alex Smith",11,"away",52,2017090700,870
