"time","x_coords","y_coords","s","dis","dir","event","nflId","displayName","jerseyNumber","team","frame.id","gameId","playId"
"2017-09-08T04:08:30Z",108.34,28.3,0.33,0.03,97.62,NA,2495116,"Allen Bailey",97,"away",1,2017090700,4582
"2017-09-08T04:08:30Z",108.36,28.28,0.31,0.03,100.83,NA,2495116,"Allen Bailey",97,"away",2,2017090700,4582
"2017-09-08T04:08:30Z",108.37,28.27,0.26,0.01,108.06,NA,2495116,"Allen Bailey",97,"away",3,2017090700,4582
"2017-09-08T04:08:30Z",108.36,28.26,0.22,0.01,116.2,NA,2495116,"Allen Bailey",97,"away",4,2017090700,4582
"2017-09-08T04:08:30Z",108.36,28.26,0.19,0.01,119.26,NA,2495116,"Allen Bailey",97,"away",5,2017090700,4582
"2017-09-08T04:08:30Z",108.38,28.25,0.16,0.02,120.07,NA,2495116,"Allen Bailey",97,"away",6,2017090700,4582
"2017-09-08T04:08:31Z",108.39,28.24,0.14,0.02,116.86,NA,2495116,"Allen Bailey",97,"away",7,2017090700,4582
"2017-09-08T04:08:31Z",108.41,28.23,0.11,0.02,115.14,NA,2495116,"Allen Bailey",97,"away",8,2017090700,4582
"2017-09-08T04:08:31Z",108.42,28.21,0.09,0.02,115.96,NA,2495116,"Allen Bailey",97,"away",9,2017090700,4582
"2017-09-08T04:08:31Z",108.44,28.21,0.11,0.02,125.19,NA,2495116,"Allen Bailey",97,"away",10,2017090700,4582
"2017-09-08T04:08:31Z",108.45,28.21,0.19,0.01,122.48,NA,2495116,"Allen Bailey",97,"away",11,2017090700,4582
"2017-09-08T04:08:31Z",108.44,28.21,0.32,0,119.54,NA,2495116,"Allen Bailey",97,"away",12,2017090700,4582
"2017-09-08T04:08:31Z",108.44,28.22,0.55,0.01,114.4,NA,2495116,"Allen Bailey",97,"away",13,2017090700,4582
"2017-09-08T04:08:31Z",108.44,28.22,0.74,0.01,112.11,NA,2495116,"Allen Bailey",97,"away",14,2017090700,4582
"2017-09-08T04:08:31Z",108.44,28.22,0.84,0,110.75,"ball_snap",2495116,"Allen Bailey",97,"away",15,2017090700,4582
"2017-09-08T04:08:31Z",108.44,28.22,0.94,0.01,110,NA,2495116,"Allen Bailey",97,"away",16,2017090700,4582
"2017-09-08T04:08:32Z",108.45,28.22,1,0.01,109.15,NA,2495116,"Allen Bailey",97,"away",17,2017090700,4582
"2017-09-08T04:08:32Z",108.47,28.21,1.08,0.02,108.41,NA,2495116,"Allen Bailey",97,"away",18,2017090700,4582
"2017-09-08T04:08:32Z",108.51,28.18,1.18,0.05,107.88,NA,2495116,"Allen Bailey",97,"away",19,2017090700,4582
"2017-09-08T04:08:32Z",108.66,28.09,1.28,0.17,107.61,NA,2495116,"Allen Bailey",97,"away",20,2017090700,4582
"2017-09-08T04:08:32Z",108.87,27.98,1.38,0.24,107.05,NA,2495116,"Allen Bailey",97,"away",21,2017090700,4582
"2017-09-08T04:08:32Z",109.26,27.85,1.47,0.41,106.43,NA,2495116,"Allen Bailey",97,"away",22,2017090700,4582
"2017-09-08T04:08:32Z",109.6,27.75,1.55,0.35,105.79,NA,2495116,"Allen Bailey",97,"away",23,2017090700,4582
